timestamp,city,urban_temp,rural_temp,humidity,wind_speed,clouds,uhi_intensity,severity_label
2026-03-22 21:54:06,Lucknow,18.05,17.98,77,1.54,53,0.07,0
2026-03-22 21:54:08,Pune,23.33,22.02,36,1.64,4,1.31,1
2026-03-22 21:54:10,Bhopal,22.37,22.69,39,3.26,2,-0.32,0
2026-03-22 21:54:11,Nagpur,22.85,22.75,37,2.91,1,0.1,0
2026-03-22 22:20:52,Mumbai,27.98,24.87,42,0,8,3.11,2
2026-03-22 22:20:54,Chennai,27.22,26.98,81,1.54,40,0.24,0
2026-03-22 22:20:56,Bengaluru,23.49,23.15,74,2.06,40,0.34,0
2026-03-22 22:20:58,Delhi,21.06,20.35,73,1.03,40,0.71,0
2026-03-22 22:20:59,Ahmedabad,26.58,25.65,44,3.25,94,0.93,0
2026-03-22 22:21:01,Hyderabad,23.64,24.19,60,2.99,4,-0.55,0
2026-03-22 22:21:03,Kolkata,20.96,21.22,94,0,20,-0.26,0
2026-03-22 22:21:04,Jaipur,21.68,21.49,60,2.06,75,0.19,0
2026-03-22 22:21:06,Lucknow,18.05,17.98,77,1.54,53,0.07,0
2026-03-22 22:21:08,Pune,23.33,22.02,36,1.64,4,1.31,1
2026-03-22 22:21:10,Bhopal,22.37,22.69,39,3.26,2,-0.32,0
2026-03-22 22:21:11,Nagpur,22.85,22.75,37,2.91,1,0.1,0
2026-03-22 22:48:20,Mumbai,27.35,24.38,62,4.78,20,2.97,2
2026-03-22 22:48:21,Chennai,25.83,25.49,78,2.73,2,0.34,0
2026-03-22 22:48:23,Bengaluru,23.68,22.62,58,3.83,82,1.06,1
2026-03-22 22:48:25,Delhi,22.1,20.28,44,0.9,99,1.82,1
2026-03-22 22:48:26,Ahmedabad,26.02,24.97,45,3.49,95,1.05,1
2026-03-22 22:48:28,Hyderabad,24.05,23.46,64,2.79,3,0.59,0
2026-03-22 22:48:30,Kolkata,21.1,21.08,76,0.33,0,0.02,0
2026-03-22 22:48:31,Jaipur,22.39,21.96,44,1.96,86,0.43,0
2026-03-22 22:48:33,Lucknow,21.2,20.93,45,0.41,64,0.27,0
2026-03-22 22:48:35,Pune,23.86,21.86,34,1.47,3,2.0,1
2026-03-22 22:48:37,Bhopal,21.75,22.12,41,2.98,2,-0.37,0
2026-03-22 22:48:38,Nagpur,22.33,22.23,38,2.76,1,0.1,0
2026-03-22 23:14:54,Mumbai,27.98,24.38,42,2.06,20,3.6,2
2026-03-22 23:14:56,Chennai,26.82,25.98,84,2.06,40,0.84,0
2026-03-22 23:14:58,Bengaluru,23.5,23.05,75,1.54,40,0.45,0
2026-03-22 23:14:59,Delhi,21.06,21.67,73,1.03,40,-0.61,0
2026-03-22 23:15:01,Ahmedabad,26.02,24.97,45,3.49,95,1.05,1
2026-03-22 23:15:03,Hyderabad,22.64,23.46,64,2.79,3,-0.82,0
2026-03-22 23:15:04,Kolkata,19.96,21.08,94,0,20,-1.12,0
2026-03-22 23:15:06,Jaipur,22.68,22.49,53,3.09,75,0.19,0
2026-03-22 23:15:08,Lucknow,17.05,16.98,88,1.54,64,0.07,0
2026-03-22 23:15:10,Pune,22.78,21.86,37,1.47,3,0.92,0
2026-03-22 23:15:11,Bhopal,21.75,22.12,41,2.98,2,-0.37,0
2026-03-22 23:15:13,Nagpur,22.33,22.23,38,2.76,1,0.1,0
2026-03-22 23:46:15,Mumbai,27.4,24.13,58,3.85,33,3.27,2
2026-03-22 23:46:17,Chennai,25.72,25.33,79,3.06,4,0.39,0
2026-03-22 23:46:18,Bengaluru,23.62,22.72,55,4.69,86,0.9,0
2026-03-22 23:46:20,Delhi,22.1,19.96,44,0.39,99,2.14,1
2026-03-22 23:46:22,Ahmedabad,25.58,24.51,48,3.37,96,1.07,1
2026-03-22 23:46:24,Hyderabad,23.76,23.13,66,2.77,3,0.63,0
2026-03-22 23:46:26,Kolkata,20.96,20.92,77,0.7,0,0.04,0
2026-03-22 23:46:28,Jaipur,22.06,21.65,45,1.86,88,0.41,0
2026-03-22 23:46:29,Lucknow,20.93,20.79,46,0.66,54,0.14,0
2026-03-22 23:46:31,Pune,23.22,21.74,35,1.37,2,1.48,1
2026-03-22 23:46:33,Bhopal,21.48,21.8,42,3.15,3,-0.32,0
2026-03-22 23:46:35,Nagpur,21.94,21.83,39,3.15,1,0.11,0
2026-03-23 00:59:56,Mumbai,27.98,23.59,42,1.54,100,4.39,2
2026-03-23 00:59:57,Chennai,25.5,25,90,1.03,40,0.5,0
2026-03-23 00:59:59,Bengaluru,22.79,22.71,76,2.57,40,0.08,0
2026-03-23 01:00:01,Delhi,20.06,19.44,77,2.57,75,0.62,0
2026-03-23 01:00:03,Ahmedabad,25.27,24.01,52,3.13,100,1.26,1
2026-03-23 01:00:04,Hyderabad,22.64,22.74,66,2.7,0,-0.1,0
2026-03-23 01:00:06,Kolkata,19.96,22.14,94,0,20,-2.18,0
2026-03-23 01:00:08,Jaipur,21.68,21.49,56,3.6,100,0.19,0
2026-03-23 01:00:09,Lucknow,17.05,16.98,82,2.06,0,0.07,0
2026-03-23 01:00:11,Pune,22.22,21.42,41,0.78,100,0.8,0
2026-03-23 01:00:13,Bhopal,20.18,20.17,49,2.06,100,0.01,0
2026-03-23 01:00:15,Nagpur,21.62,21.68,41,2.35,6,-0.06,0
2026-03-23 03:48:13,Mumbai,28.82,29.52,45,3.78,72,-0.7,0
2026-03-23 03:48:14,Chennai,29.49,29.78,74,3.09,40,-0.29,0
2026-03-23 03:48:16,Bengaluru,26.87,27.24,65,2.06,20,-0.37,0
2026-03-23 03:48:18,Delhi,21.06,28.45,73,2.06,100,-7.39,0
2026-03-23 03:48:19,Ahmedabad,29.74,29.68,43,4.19,51,0.06,0
2026-03-23 03:48:21,Hyderabad,28.15,29.8,51,2.06,20,-1.65,0
2026-03-23 03:48:22,Kolkata,25.96,27.92,73,0,40,-1.96,0
2026-03-23 03:48:24,Jaipur,19.68,19.49,73,3.6,75,0.19,0
2026-03-23 03:48:26,Lucknow,25.05,24.98,50,1.54,20,0.07,0
2026-03-23 03:48:27,Pune,30,29.34,28,0.45,60,0.66,0
2026-03-23 03:48:29,Bhopal,28.47,28.39,25,4.19,73,0.08,0
2026-03-23 03:48:31,Nagpur,28.95,29.78,24,3.5,38,-0.83,0
2026-03-23 05:24:43,Mumbai,29.64,31.16,44,3.57,60,-1.52,0
2026-03-23 05:24:45,Chennai,29.54,29.99,59,4.49,4,-0.45,0
2026-03-23 05:24:47,Bengaluru,28.55,28.81,39,3.58,4,-0.26,0
2026-03-23 05:24:49,Delhi,27.77,30.45,33,2.03,77,-2.68,0
2026-03-23 05:24:50,Ahmedabad,32.07,32.27,34,3.03,43,-0.2,0
2026-03-23 05:24:52,Hyderabad,31.05,31.28,32,3.81,0,-0.23,0
2026-03-23 05:24:54,Kolkata,29.04,29.24,41,1.89,0,-0.2,0
2026-03-23 05:24:56,Jaipur,25.36,25.13,39,1.6,100,0.23,0
2026-03-23 05:24:57,Lucknow,29.25,29.21,29,2.2,57,0.04,0
2026-03-23 05:24:59,Pune,31.13,31.32,19,3.58,50,-0.19,0
2026-03-23 05:25:01,Bhopal,30.34,30.46,21,3.93,78,-0.12,0
2026-03-23 05:25:02,Nagpur,30.58,31.81,21,3.19,52,-1.23,0
2026-03-23 06:46:37,Mumbai,34.98,33.33,36,4.63,2,1.65,1
2026-03-23 06:46:39,Chennai,32.03,31.97,62,4.63,40,0.06,0
2026-03-23 06:46:41,Bengaluru,30.21,29.99,41,2.06,40,0.22,0
2026-03-23 06:46:42,Delhi,23.06,32.99,64,1.03,40,-9.93,0
2026-03-23 06:46:44,Ahmedabad,35.45,35.42,24,4.11,8,0.03,0
2026-03-23 06:46:46,Hyderabad,32.15,33.09,35,4.12,20,-0.94,0
2026-03-23 06:46:47,Kolkata,29.96,31.18,45,2.57,40,-1.22,0
2026-03-23 06:46:49,Jaipur,22.68,22.49,60,7.2,75,0.19,0
2026-03-23 06:46:51,Lucknow,30.05,29.98,35,3.09,40,0.07,0
2026-03-23 06:46:52,Pune,35.56,35.97,10,0.45,0,-0.41,0
2026-03-23 06:46:54,Bhopal,31.18,31.17,18,3.09,20,0.01,0
2026-03-23 06:46:56,Nagpur,33.69,35,16,1.74,59,-1.31,0
2026-03-23 07:50:39,Mumbai,34.98,34.02,31,5.14,4,0.96,0
2026-03-23 07:50:41,Chennai,32,31.83,64,4.12,40,0.17,0
2026-03-23 07:50:43,Bengaluru,31.09,31.13,38,2.57,40,-0.04,0
2026-03-23 07:50:44,Delhi,25.06,33.74,57,1.03,40,-8.68,0
2026-03-23 07:50:46,Ahmedabad,36.35,36.35,19,4.31,6,0.0,0
2026-03-23 07:50:48,Hyderabad,31.15,34.13,35,2.57,40,-2.98,0
2026-03-23 07:50:50,Kolkata,30.96,31.44,37,5.14,40,-0.48,0
2026-03-23 07:50:51,Jaipur,24.68,24.49,50,5.66,75,0.19,0
2026-03-23 07:50:53,Lucknow,32.06,29.57,25,7.24,100,2.49,1
2026-03-23 07:50:55,Pune,36.06,35.23,28,0.45,0,0.83,0
2026-03-23 07:50:56,Bhopal,32.18,32.17,15,4.12,20,0.01,0
2026-03-23 07:50:58,Nagpur,35,35.59,26,1.54,20,-0.59,0
2026-03-23 08:38:55,Mumbai,35.98,34.43,34,4.63,5,1.55,1
2026-03-23 08:38:57,Chennai,31.69,31.83,62,5.14,40,-0.14,0
2026-03-23 08:38:58,Bengaluru,31.47,31.56,37,3.6,40,-0.09,0
2026-03-23 08:39:00,Delhi,27.06,33.71,47,1.54,40,-6.65,0
2026-03-23 08:39:01,Ahmedabad,36.97,36.98,17,4.8,6,-0.01,0
2026-03-23 08:39:03,Hyderabad,33.15,34.73,33,2.06,40,-1.58,0
2026-03-23 08:39:05,Kolkata,30.96,31.01,37,3.6,40,-0.05,0
2026-03-23 08:39:06,Jaipur,25.68,25.49,50,4.12,40,0.19,0
2026-03-23 08:39:08,Lucknow,30.05,29.98,32,5.66,75,0.07,0
2026-03-23 08:39:10,Pune,33.47,35.2,21,3.53,0,-1.73,0
2026-03-23 08:39:11,Bhopal,33.71,33.69,17,4.12,13,0.02,0
2026-03-23 08:39:13,Nagpur,34.83,35.51,15,0.48,56,-0.68,0
2026-03-23 09:45:04,Mumbai,35.98,34.79,34,6.17,4,1.19,1
2026-03-23 09:45:06,Chennai,31.69,31.83,63,5.14,40,-0.14,0
2026-03-23 09:45:07,Bengaluru,31.92,31.81,35,2.06,40,0.11,0
2026-03-23 09:45:09,Delhi,28.06,33.16,42,1.54,40,-5.1,0
2026-03-23 09:45:11,Ahmedabad,37.11,36.73,16,5.97,6,0.38,0
2026-03-23 09:45:12,Hyderabad,33.15,34.95,31,2.57,40,-1.8,0
2026-03-23 09:45:14,Kolkata,29.96,30.01,39,3.6,40,-0.05,0
2026-03-23 09:45:16,Jaipur,25.68,25.49,50,4.12,20,0.19,0
2026-03-23 09:45:17,Lucknow,30.05,29.98,35,5.14,75,0.07,0
2026-03-23 09:45:19,Pune,37.78,34.76,12,4.33,1,3.02,2
2026-03-23 09:45:21,Bhopal,34.18,34.17,13,4.63,40,0.01,0
2026-03-23 09:45:22,Nagpur,34.79,35.57,15,0.72,51,-0.78,0
2026-03-23 10:38:40,Mumbai,34.98,34.84,34,6.17,3,0.14,0
2026-03-23 10:38:42,Chennai,31.19,30.81,66,4.63,40,0.38,0
2026-03-23 10:38:44,Bengaluru,31.82,31.35,35,4.63,40,0.47,0
2026-03-23 10:38:46,Delhi,28.06,32.07,42,2.06,20,-4.01,0
2026-03-23 10:38:47,Ahmedabad,36.51,35.91,15,6.84,17,0.6,0
2026-03-23 10:38:49,Hyderabad,32.15,34.81,35,2.57,40,-2.66,0
2026-03-23 10:38:51,Kolkata,29.96,27.82,39,2.06,40,2.14,1
2026-03-23 10:38:52,Jaipur,30.56,30.01,28,4.84,18,0.55,0
2026-03-23 10:38:54,Lucknow,29.05,28.98,39,5.14,75,0.07,0
2026-03-23 10:38:56,Pune,37.78,33.22,12,0.45,5,4.56,3
2026-03-23 10:38:58,Bhopal,32.99,33.12,18,3.75,43,-0.13,0
2026-03-23 10:38:59,Nagpur,34.54,35.3,15,0.66,42,-0.76,0
2026-03-23 11:30:13,Mumbai,28.99,34.48,62,8.28,2,-5.49,0
2026-03-23 11:30:15,Chennai,27.99,28.31,67,6.14,0,-0.32,0
2026-03-23 11:30:16,Bengaluru,32.27,32.09,22,3.76,17,0.18,0
2026-03-23 11:30:18,Delhi,30.47,29.78,28,3.21,55,0.69,0
2026-03-23 11:30:20,Ahmedabad,35.2,34.35,15,7.39,30,0.85,0
2026-03-23 11:30:21,Hyderabad,34.28,34.36,21,1.05,10,-0.08,0
2026-03-23 11:30:23,Kolkata,28.58,26.09,42,3.48,9,2.49,1
2026-03-23 11:30:25,Jaipur,29.82,29.33,29,4.52,29,0.49,0
2026-03-23 11:30:27,Lucknow,28.72,27.58,32,5.61,100,1.14,1
2026-03-23 11:30:28,Pune,34.84,31.03,15,3.01,8,3.81,2
2026-03-23 11:30:30,Bhopal,32.67,31.85,19,4.74,52,0.82,0
2026-03-23 11:30:32,Nagpur,34.13,34.5,15,0.75,41,-0.37,0
2026-03-23 12:05:51,Mumbai,28.99,34.48,62,8.28,2,-5.49,0
2026-03-23 12:05:53,Chennai,27.99,28.31,67,6.14,0,-0.32,0
2026-03-23 12:05:55,Bengaluru,32.27,32.09,22,3.76,17,0.18,0
2026-03-23 12:05:57,Delhi,30.47,29.78,28,3.21,55,0.69,0
2026-03-23 12:05:58,Ahmedabad,35.2,34.35,15,7.39,30,0.85,0
2026-03-23 12:06:00,Hyderabad,34.28,34.36,21,1.05,10,-0.08,0
2026-03-23 12:06:02,Kolkata,28.58,26.09,42,3.48,9,2.49,1
2026-03-23 12:06:04,Jaipur,30,29.33,29,4.47,29,0.67,0
2026-03-23 12:06:05,Lucknow,27.51,27.58,35,3.64,100,-0.07,0
2026-03-23 12:06:07,Pune,34.84,31.03,15,3.01,8,3.81,2
2026-03-23 12:06:09,Bhopal,32.67,31.85,19,4.74,52,0.82,0
2026-03-23 12:06:11,Nagpur,34.13,34.5,15,0.75,41,-0.37,0
2026-03-23 13:45:32,Mumbai,28.58,31.97,65,7.71,0,-3.39,0
2026-03-23 13:45:33,Chennai,27.36,27.32,72,5.17,1,0.04,0
2026-03-23 13:45:35,Bengaluru,29.45,28.47,28,5.73,14,0.98,0
2026-03-23 13:45:37,Delhi,28.87,28.16,31,1.5,100,0.71,0
2026-03-23 13:45:38,Ahmedabad,30.9,29.83,25,4.44,81,1.07,1
2026-03-23 13:45:40,Hyderabad,31.55,32.62,27,2.48,25,-1.07,0
2026-03-23 13:45:42,Kolkata,25.53,24.51,56,4.28,11,1.02,1
2026-03-23 13:45:43,Jaipur,26.64,25.86,37,3.97,15,0.78,0
2026-03-23 13:45:45,Lucknow,26.46,25.38,36,1.74,100,1.08,1
2026-03-23 13:45:46,Pune,30.71,26.25,22,2,5,4.46,2
2026-03-23 13:45:48,Bhopal,28.75,27.41,32,7.13,100,1.34,1
2026-03-23 13:45:50,Nagpur,30.96,30.63,19,1.69,0,0.33,0
2026-03-23 14:44:27,Mumbai,28.39,31.41,66,6.73,0,-3.02,0
2026-03-23 14:44:29,Chennai,27.17,27.08,72,5.13,1,0.09,0
2026-03-23 14:44:31,Bengaluru,28.57,27.77,33,6.29,24,0.8,0
2026-03-23 14:44:33,Delhi,27.66,26.74,33,1.64,84,0.92,0
2026-03-23 14:44:35,Ahmedabad,30.17,28.85,27,3.93,85,1.32,1
2026-03-23 14:44:36,Hyderabad,31.1,32.03,29,3.93,39,-0.93,0
2026-03-23 14:44:38,Kolkata,24.78,24.01,62,4.03,8,0.77,0
2026-03-23 14:44:40,Jaipur,25.8,25.09,39,3.85,13,0.71,0
2026-03-23 14:44:42,Lucknow,25.08,24.29,39,2.23,77,0.79,0
2026-03-23 14:44:44,Pune,29.29,25.52,24,4.23,4,3.77,2
2026-03-23 14:44:46,Bhopal,26.04,26.75,43,4.47,90,-0.71,0
2026-03-23 14:44:47,Nagpur,30.35,30.18,20,1.9,1,0.17,0
2026-03-23 15:44:20,Mumbai,30.98,31.08,42,3.09,0,-0.1,0
2026-03-23 15:44:22,Chennai,28.38,28.96,77,4.12,20,-0.58,0
2026-03-23 15:44:24,Bengaluru,26.5,26.18,47,3.09,34,0.32,0
2026-03-23 15:44:25,Delhi,24.06,23.33,60,1.54,76,0.73,0
2026-03-23 15:44:27,Ahmedabad,30.02,30.05,35,2.57,20,-0.03,0
2026-03-23 15:44:29,Hyderabad,28.15,31.25,57,3.09,20,-3.1,0
2026-03-23 15:44:30,Kolkata,24.96,23.62,65,3.09,20,1.34,1
2026-03-23 15:44:32,Jaipur,23.68,23.49,57,1.03,10,0.19,0
2026-03-23 15:44:34,Lucknow,24.05,23.98,57,2.57,75,0.07,0
2026-03-23 15:44:36,Pune,29.44,24.86,24,3.48,3,4.58,3
2026-03-23 15:44:37,Bhopal,27.18,27.17,26,1.54,40,0.01,0
2026-03-23 15:44:39,Nagpur,28,29.86,28,2.06,2,-1.86,0
2026-03-23 16:38:29,Mumbai,30.98,30.7,45,2.06,0,0.28,0
2026-03-23 16:38:30,Chennai,28.2,28.95,78,3.09,20,-0.75,0
2026-03-23 16:38:32,Bengaluru,25.88,25.69,51,4.12,34,0.19,0
2026-03-23 16:38:34,Delhi,24.06,25,60,1.54,60,-0.94,0
2026-03-23 16:38:36,Ahmedabad,29.02,29.05,34,1.03,20,-0.03,0
2026-03-23 16:38:37,Hyderabad,28.15,30.46,57,2.06,20,-2.31,0
2026-03-23 16:38:39,Kolkata,24.96,23.26,78,3.09,20,1.7,1
2026-03-23 16:38:41,Jaipur,23.68,23.49,57,1.54,8,0.19,0
2026-03-23 16:38:42,Lucknow,23.05,22.98,60,1.54,20,0.07,0
2026-03-23 16:38:44,Pune,28.33,24.29,25,2.77,3,4.04,2
2026-03-23 16:38:46,Bhopal,25.81,26.03,43,2.78,78,-0.22,0
2026-03-23 16:38:48,Nagpur,27,29.25,29,2.06,2,-2.25,0
2026-03-23 17:33:40,Mumbai,30.98,29.33,42,1.03,0,1.65,1
2026-03-23 17:33:41,Chennai,28.15,27.97,78,3.09,20,0.18,0
2026-03-23 17:33:43,Bengaluru,25.01,24.74,56,3.09,32,0.27,0
2026-03-23 17:33:44,Delhi,23.06,25.56,64,1.03,63,-2.5,0
2026-03-23 17:33:46,Ahmedabad,28.02,28.05,39,0,20,-0.03,0
2026-03-23 17:33:48,Hyderabad,25.64,29.71,48,4.65,63,-4.07,0
2026-03-23 17:33:49,Kolkata,24.96,22.99,78,2.57,20,1.97,1
2026-03-23 17:33:51,Jaipur,22.68,22.49,64,1.03,6,0.19,0
2026-03-23 17:33:53,Lucknow,23.05,22.98,64,1.54,20,0.07,0
2026-03-23 17:33:54,Pune,27.78,23.87,99,0.45,2,3.91,2
2026-03-23 17:33:56,Bhopal,25.6,25.38,43,2.03,80,0.22,0
2026-03-23 17:33:57,Nagpur,26,28.7,31,1.03,2,-2.7,0
2026-03-23 18:28:39,Mumbai,28.92,29.33,57,3.85,0,-0.41,0
2026-03-23 18:28:41,Chennai,26.52,26.36,74,3.99,0,0.16,0
2026-03-23 18:28:42,Bengaluru,24.4,23.71,56,4.72,19,0.69,0
2026-03-23 18:28:44,Delhi,25.52,24.17,37,1.82,41,1.35,1
2026-03-23 18:28:46,Ahmedabad,28.58,27.55,31,3.25,57,1.03,1
2026-03-23 18:28:48,Hyderabad,27.67,29.71,48,3.4,34,-2.04,0
2026-03-23 18:28:49,Kolkata,23.42,22.99,74,2.75,22,0.43,0
2026-03-23 18:28:51,Jaipur,24.1,23.36,43,2.86,2,0.74,0
2026-03-23 18:28:53,Lucknow,23.15,22.58,44,2.29,59,0.57,0
2026-03-23 18:28:54,Pune,27.24,23.87,29,2.41,0,3.37,2
2026-03-23 18:28:56,Bhopal,25.6,25.38,43,2.72,61,0.22,0
2026-03-23 18:28:58,Nagpur,28.64,28.7,22,2.13,2,-0.06,0
2026-03-23 19:29:45,Mumbai,29.01,28.56,54,3.9,0,0.45,0
2026-03-23 19:29:47,Chennai,26.36,26.23,75,3.82,0,0.13,0
2026-03-23 19:29:49,Bengaluru,24.28,23.74,54,4.79,3,0.54,0
2026-03-23 19:29:51,Delhi,24.39,22.61,43,1.65,15,1.78,1
2026-03-23 19:29:53,Ahmedabad,27.5,26.47,34,3.14,54,1.03,1
2026-03-23 19:29:54,Hyderabad,26.93,28.24,45,3.77,0,-1.31,0
2026-03-23 19:29:56,Kolkata,23.16,22.8,75,2.41,67,0.36,0
2026-03-23 19:29:58,Jaipur,23.14,22.48,44,2.65,0,0.66,0
2026-03-23 19:30:00,Lucknow,21.9,21.26,49,1.66,6,0.64,0
2026-03-23 19:30:02,Pune,26.27,23.63,32,2.52,0,2.64,2
2026-03-23 19:30:03,Bhopal,24.13,24.35,43,2.8,53,-0.22,0
2026-03-23 19:30:05,Nagpur,27.21,27.12,24,0.8,2,0.09,0
2026-03-23 20:04:57,Mumbai,28.6,27.92,56,3.54,0,0.68,0
2026-03-23 20:04:59,Chennai,26.18,25.99,76,3.54,0,0.19,0
2026-03-23 20:05:01,Bengaluru,23.43,23.08,58,4.83,2,0.35,0
2026-03-23 20:05:02,Delhi,24.05,22.31,44,1.69,6,1.74,1
2026-03-23 20:05:04,Ahmedabad,26.99,25.96,36,2.75,77,1.03,1
2026-03-23 20:05:06,Hyderabad,26.64,27.09,48,2.71,0,-0.45,0
2026-03-23 20:05:08,Kolkata,22.89,22.52,78,2.19,66,0.37,0
2026-03-23 20:05:09,Jaipur,22.69,21.99,45,2.54,0,0.7,0
2026-03-23 20:05:11,Lucknow,21.9,21.26,49,1.66,6,0.64,0
2026-03-23 20:05:13,Pune,26.27,23.63,32,2.52,0,2.64,2
2026-03-23 20:05:14,Bhopal,24.13,24.35,43,2.8,53,-0.22,0
2026-03-23 20:05:16,Nagpur,27.21,27.12,24,0.8,2,0.09,0
2026-03-23 20:52:03,Mumbai,28.98,26.68,61,2.57,0,2.3,1
2026-03-23 20:52:05,Chennai,27.61,27.96,79,2.06,20,-0.35,0
2026-03-23 20:52:07,Bengaluru,23.03,22.55,73,1.54,1,0.48,0
2026-03-23 20:52:09,Delhi,21.06,21.89,73,0,20,-0.83,0
2026-03-23 20:52:10,Ahmedabad,26.02,25.05,44,0,64,0.97,0
2026-03-23 20:52:12,Hyderabad,24.64,26.1,49,2.05,0,-1.46,0
2026-03-23 20:52:14,Kolkata,23.96,22.19,88,3.09,20,1.77,1
2026-03-23 20:52:16,Jaipur,21.68,21.49,68,1.54,0,0.19,0
2026-03-23 20:52:18,Lucknow,19.05,18.98,88,1.54,20,0.07,0
2026-03-23 20:52:19,Pune,25.56,23.23,32,2.2,0,2.33,1
2026-03-23 20:52:21,Bhopal,23.55,23.86,43,2.49,40,-0.31,0
2026-03-23 20:52:23,Nagpur,22,26.62,46,1.03,3,-4.62,0
2026-03-23 21:27:21,Mumbai,28.03,26.68,61,4.64,0,1.35,1
2026-03-23 21:27:23,Chennai,25.99,25.72,76,2.9,0,0.27,0
2026-03-23 21:27:24,Bengaluru,22.68,22.35,62,4.18,1,0.33,0
2026-03-23 21:27:26,Delhi,23.6,21.89,44,2.25,4,1.71,1
2026-03-23 21:27:28,Ahmedabad,26.49,25.45,38,2.9,64,1.04,1
2026-03-23 21:27:30,Hyderabad,26.34,26.1,49,2.05,0,0.24,0
2026-03-23 21:27:31,Kolkata,22.57,22.19,80,1.75,45,0.38,0
2026-03-23 21:27:33,Jaipur,22.26,21.6,45,2.28,0,0.66,0
2026-03-23 21:27:35,Lucknow,21.64,21.08,50,1.73,6,0.56,0
2026-03-23 21:27:36,Pune,25.76,23.23,33,2.2,0,2.53,2
2026-03-23 21:27:38,Bhopal,23.55,23.86,43,2.49,40,-0.31,0
2026-03-23 21:27:40,Nagpur,26.77,26.62,25,0.38,3,0.15,0
2026-03-23 21:57:58,Mumbai,27.98,25.88,69,2.06,2,2.1,1
2026-03-23 21:58:00,Chennai,27.61,27.96,79,1.03,20,-0.35,0
2026-03-23 21:58:01,Bengaluru,22.59,22.06,75,1.54,1,0.53,0
2026-03-23 21:58:03,Delhi,21.06,21.27,78,1.03,3,-0.21,0
2026-03-23 21:58:05,Ahmedabad,24.02,24.05,53,0,20,-0.03,0
2026-03-23 21:58:06,Hyderabad,23.64,25.55,50,1.72,0,-1.91,0
2026-03-23 21:58:08,Kolkata,23.96,21.99,88,0,20,1.97,1
2026-03-23 21:58:10,Jaipur,19.68,19.49,77,1.54,20,0.19,0
2026-03-23 21:58:12,Lucknow,18.05,17.98,100,1.54,20,0.07,0
2026-03-23 21:58:13,Pune,24.44,22.93,33,1.94,0,1.51,1
2026-03-23 21:58:15,Bhopal,23.28,23.32,43,2.21,42,-0.04,0
2026-03-23 21:58:17,Nagpur,24,26.18,41,1.03,3,-2.18,0
2026-03-23 22:39:48,Mumbai,27.98,25.39,65,3.09,14,2.59,2
2026-03-23 22:39:49,Chennai,27.22,26.98,79,1.03,40,0.24,0
2026-03-23 22:39:51,Bengaluru,22.3,21.95,77,1.54,0,0.35,0
2026-03-23 22:39:53,Delhi,20.06,20.77,77,0,8,-0.71,0
2026-03-23 22:39:54,Ahmedabad,24.02,24.05,50,0,20,-0.03,0
2026-03-23 22:39:56,Hyderabad,23.64,25.18,52,1.45,0,-1.54,0
2026-03-23 22:39:57,Kolkata,22.96,21.79,94,0,20,1.17,1
2026-03-23 22:39:59,Jaipur,20.68,20.49,73,2.06,20,0.19,0
2026-03-23 22:40:01,Lucknow,18.05,16.98,100,2.06,20,1.07,1
2026-03-23 22:40:02,Pune,23.89,22.63,35,1.83,0,1.26,1
2026-03-23 22:40:04,Bhopal,23.2,23.16,42,2.39,35,0.04,0
2026-03-23 22:40:06,Nagpur,23,25.72,40,1.03,2,-2.72,0
2026-03-23 23:04:36,Mumbai,27.52,25.39,65,5.65,14,2.13,1
2026-03-23 23:04:38,Chennai,25.6,25.24,77,3.25,0,0.36,0
2026-03-23 23:04:40,Bengaluru,22.03,21.47,65,3.48,0,0.56,0
2026-03-23 23:04:41,Delhi,22.54,20.77,45,2.01,8,1.77,1
2026-03-23 23:04:43,Ahmedabad,25.59,24.69,44,3.7,56,0.9,0
2026-03-23 23:04:45,Hyderabad,25.38,25.18,52,1.45,0,0.2,0
2026-03-23 23:04:47,Kolkata,22.11,21.79,83,1.94,27,0.32,0
2026-03-23 23:04:48,Jaipur,21.49,20.75,47,1.99,11,0.74,0
2026-03-23 23:04:50,Lucknow,21.11,20.5,51,2.38,4,0.61,0
2026-03-23 23:04:52,Pune,24.77,22.63,34,1.83,0,2.14,1
2026-03-23 23:04:53,Bhopal,23.2,23.16,42,2.39,35,0.04,0
2026-03-23 23:04:55,Nagpur,25.89,25.72,26,1.09,2,0.17,0
2026-03-23 23:45:57,Mumbai,27.98,24.99,61,3.09,27,2.99,2
2026-03-23 23:45:58,Chennai,27.22,26.98,79,1.03,40,0.24,0
2026-03-23 23:46:00,Bengaluru,21.94,21.45,79,1.54,1,0.49,0
2026-03-23 23:46:02,Delhi,20.06,21.11,77,0,7,-1.05,0
2026-03-23 23:46:04,Ahmedabad,22.02,22.05,56,1.03,40,-0.03,0
2026-03-23 23:46:06,Hyderabad,23.64,24.77,52,1.42,0,-1.13,0
2026-03-23 23:46:08,Kolkata,22.96,21.74,94,0,40,1.22,1
2026-03-23 23:46:09,Jaipur,21.23,20.49,47,1.8,26,0.74,0
2026-03-23 23:46:11,Lucknow,17.05,16.98,100,2.06,20,0.07,0
2026-03-23 23:46:13,Pune,23.33,22.38,36,1.32,0,0.95,0
2026-03-23 23:46:15,Bhopal,22.96,23.01,42,2.04,32,-0.05,0
